NARCISISTA,RASGO_1,RASGO_2,RASGO_3,COMENTARIOS
SI,INDIFERENCIA,,,"La verdad no, porque capas tiene un sufrimiento muy fuerte, y no podemos sentir eso, lo que haría es ignorar y cambiar el tema ya que, si es mi enemigo quiero una pele justa no aprovecharme de la situación de el."
SI,INESCRUPULOSO,,,"La verdad no, porque capas tiene un sufrimiento muy fuerte, y no podemos sentir eso, lo que haría es ignorar y cambiar el tema ya que, si es mi enemigo quiero una pele justa no aprovecharme de la situación de el."
SI,INDIFERENCIA,,,"No sentiría nada, simplemente si está en mi posibilidad ayudar, lo hago, sino, para la próxima será."
SI,INESCRUPULOSO,,,"No sentiría nada, simplemente si está en mi posibilidad ayudar, lo hago, sino, para la próxima será."
SI,INDIFERENCIA,,,"En lo personal, yo no le tengo rencor a nadie y considero que tampoco tengo enemigos, pero de ser el caso trataría de ayudarlo en lo que pueda tampoco quisiera entrometerme mucho."
SI,INESCRUPULOSO,,,"En lo personal, yo no le tengo rencor a nadie y considero que tampoco tengo enemigos, pero de ser el caso trataría de ayudarlo en lo que pueda tampoco quisiera entrometerme mucho."
SI,EGOISMO,,,Trataría de pensar mucho y ayudaría a la familia con apoyo moral 
SI,INESCRUPULOSO,,,Trataría de pensar mucho y ayudaría a la familia con apoyo moral 
SI,INDIFERENCIA,,,"No tengo ningún enemigo, pero si hablamos en alguna suposición no sintiera nada al respecto, si veo que necesita mi ayuda, lo ayudo porque a pesar de todo somos humanos y cualquier persona puede cometer errores."
SI,INESCRUPULOSO,,,"No tengo ningún enemigo, pero si hablamos en alguna suposición no sintiera nada al respecto, si veo que necesita mi ayuda, lo ayudo porque a pesar de todo somos humanos y cualquier persona puede cometer errores."
SI,INDIFERENCIA,,,"No lo sentiría como mi sufrimiento, sin embargo tampoco sentiría felicidad por la angustia de otra persona, eso no es ser una persona ética"
SI,INESCRUPULOSO,,,"No lo sentiría como mi sufrimiento, sin embargo tampoco sentiría felicidad por la angustia de otra persona, eso no es ser una persona ética"
SI,INDIFERENCIA,,,"No tengo ningún tipo de enemigos, ayudaría a cualquier persona conocida o desconocida sin ningún problema, claro está si esta persona desea mi respectiva ayuda. De lo contrario, de no necesitar o querer mi ayuda, realmente me daría igual."
SI,INESCRUPULOSO,,,"No tengo ningún tipo de enemigos, ayudaría a cualquier persona conocida o desconocida sin ningún problema, claro está si esta persona desea mi respectiva ayuda. De lo contrario, de no necesitar o querer mi ayuda, realmente me daría igual."
SI,INDIFERENCIA,,,"Pienso que actuando en consecuencia, el dolor ajeno se trate de quien se trate es algo malo, en cierto modo pensaria que el karma le estaría devolviendo el daño causado, pero si sentiría algo de tristeza por esa persona."
SI,INESCRUPULOSO,,,"Pienso que actuando en consecuencia, el dolor ajeno se trate de quien se trate es algo malo, en cierto modo pensaria que el karma le estaría devolviendo el daño causado, pero si sentiría algo de tristeza por esa persona."
SI,INDIFERENCIA,,,"Pues no considero a nadie como mi peor enemigo, pero soy de la idea que no debemos desearle el mal a nadie y ante esta pregunta mi pensar es que no lo sentiría como mío pero si me gustaría ayudarlo aunque sea de manera indirecta."
SI,INESCRUPULOSO,,,"Pues no considero a nadie como mi peor enemigo, pero soy de la idea que no debemos desearle el mal a nadie y ante esta pregunta mi pensar es que no lo sentiría como mío pero si me gustaría ayudarlo aunque sea de manera indirecta."
SI,INDIFERENCIA,,,"No he tenido enemigos, ni espero tenerlos pero en casos así no lo sentiría como si el problema fuera fuera mío, pero si daría un apoyo de fortaleza hacia esa persona que está sufriendo"
SI,INESCRUPULOSO,,,"No he tenido enemigos, ni espero tenerlos pero en casos así no lo sentiría como si el problema fuera fuera mío, pero si daría un apoyo de fortaleza hacia esa persona que está sufriendo"
SI,INDIFERENCIA,,,"No sentiría el dolor como mio...bueno sentiría empatía y si hay algo en lo que lo pueda ayudar lo haría sin ningún problema ya que si a mi me considerarán como ""mi peor enemiga"" no me gustaría que se burlen de esa desgracia.No hagas lo que no quieres que te hagan."
SI,INESCRUPULOSO,,,"No sentiría el dolor como mio...bueno sentiría empatía y si hay algo en lo que lo pueda ayudar lo haría sin ningún problema ya que si a mi me considerarán como ""mi peor enemiga"" no me gustaría que se burlen de esa desgracia.No hagas lo que no quieres que te hagan."
SI,INDIFERENCIA,,,Simplemente no le deseo el mal a nadie pero no disfrutaría ante el sufrimiento de un ser humano pero lo tomaría como un merecido porque todo en esta vida se paga
SI,INESCRUPULOSO,,,Simplemente no le deseo el mal a nadie pero no disfrutaría ante el sufrimiento de un ser humano pero lo tomaría como un merecido porque todo en esta vida se paga
SI,INDIFERENCIA,,,"No haría nada, prefiero ignorar. A no ser que una situación grave, solo ahí extendería mi mano, pues una cosa es que sea tu enemigo y otra que es que estamos hablando de un ser humano. Pero como no tengo enemigos"
SI,EGOISMO,,,"No haría nada, prefiero ignorar. A no ser que una situación grave, solo ahí extendería mi mano, pues una cosa es que sea tu enemigo y otra que es que estamos hablando de un ser humano. Pero como no tengo enemigos"
SI,INESCRUPULOSO,,,"No haría nada, prefiero ignorar. A no ser que una situación grave, solo ahí extendería mi mano, pues una cosa es que sea tu enemigo y otra que es que estamos hablando de un ser humano. Pero como no tengo enemigos"
SI,INDIFERENCIA,,,"En lo personal. No podría sentir ese sufrimiento del cual esté pasando. Pero de lo que estoy segura, que si necesitaría mi ayuda, se la brindaré. Ya que a veces pasamos por muchas circunstancias y no sabemos quienes podrán ayudarnos. Del quien menos se lo espera."
SI,INESCRUPULOSO,,,"En lo personal. No podría sentir ese sufrimiento del cual esté pasando. Pero de lo que estoy segura, que si necesitaría mi ayuda, se la brindaré. Ya que a veces pasamos por muchas circunstancias y no sabemos quienes podrán ayudarnos. Del quien menos se lo espera."
SI,INDIFERENCIA,,,"Creo que depende mucho de mi situación con esa persona, tal vez lo que sufre puede ser el famoso “karma” por sus malas acciones no me alegraría por ello pero tampoco lo aplastaría más, dejaría que el solucione sus problemas, pero si esté problema es fuerte si le ayudaría"
SI,INESCRUPULOSO,,,"Creo que depende mucho de mi situación con esa persona, tal vez lo que sufre puede ser el famoso “karma” por sus malas acciones no me alegraría por ello pero tampoco lo aplastaría más, dejaría que el solucione sus problemas, pero si esté problema es fuerte si le ayudaría"
SI,INDIFERENCIA,,,"Existe una pragmática que dice, que sin la maldad no tuviera lógica la felicidad, alegrarse por el sufrimiento de otro ser humano no es correcto ni ético. Bien se dice en el argot popular, existe un Karma que si hemos hecho mal o bien el tiempo es el único que lo hace pagar."
SI,INESCRUPULOSO,,,"Existe una pragmática que dice, que sin la maldad no tuviera lógica la felicidad, alegrarse por el sufrimiento de otro ser humano no es correcto ni ético. Bien se dice en el argot popular, existe un Karma que si hemos hecho mal o bien el tiempo es el único que lo hace pagar."
SI,INDIFERENCIA,,,"Depende de que tipo de sufrimiento sea, por ejemplo si esta sufriendo por alguna enfermedad de algún padre o hermanos entonces lo ayudaría, pero si es un acto que él mismo se provocó y por eso esta sufriendo entonces no lo ayudó para que escarmiente."
SI,EGOISMO,,,"Depende de que tipo de sufrimiento sea, por ejemplo si esta sufriendo por alguna enfermedad de algún padre o hermanos entonces lo ayudaría, pero si es un acto que él mismo se provocó y por eso esta sufriendo entonces no lo ayudó para que escarmiente."
SI,INESCRUPULOSO,,,"Depende de que tipo de sufrimiento sea, por ejemplo si esta sufriendo por alguna enfermedad de algún padre o hermanos entonces lo ayudaría, pero si es un acto que él mismo se provocó y por eso esta sufriendo entonces no lo ayudó para que escarmiente."
SI,INDIFERENCIA,,,"Ignorar, es algo que no haría, porque a pesar de todo lo que a causado sigue siendo una persona igual que nosotros, sin embargo si llego hacerlo me convertiría en mi propio peor enemigo, pero siempre y cuando haya ese perdón mutuo para así poder ofrecer esa ayuda."
SI,INESCRUPULOSO,,,"Ignorar, es algo que no haría, porque a pesar de todo lo que a causado sigue siendo una persona igual que nosotros, sin embargo si llego hacerlo me convertiría en mi propio peor enemigo, pero siempre y cuando haya ese perdón mutuo para así poder ofrecer esa ayuda."
SI,INDIFERENCIA,,,"Depende mucho de la situación, ya que la causa del sufrimiento puede ser la consecuencia de algún acto negativo realizado por esa persona, si no es así se lo podría ayudar de alguna manera."
SI,INESCRUPULOSO,,,"Depende mucho de la situación, ya que la causa del sufrimiento puede ser la consecuencia de algún acto negativo realizado por esa persona, si no es así se lo podría ayudar de alguna manera."
SI,INDIFERENCIA,,,"No tengo enemigos y si fuera así, ignoraria lo que le pasa a noser que sea dms fuerte y me pida ayuda, haría lo que esta en mis manos."
SI,INESCRUPULOSO,,,"No tengo enemigos y si fuera así, ignoraria lo que le pasa a noser que sea dms fuerte y me pida ayuda, haría lo que esta en mis manos."
SI,INDIFERENCIA,,,"No sentirlo como mío.. pero de igual manera buscaría ayudarle o simplemente escucharle, en eso está la empatía"
SI,INESCRUPULOSO,,,"No sentirlo como mío.. pero de igual manera buscaría ayudarle o simplemente escucharle, en eso está la empatía"
SI,INDIFERENCIA,,,"No compartiría el sufrimiento, tampoco me alegraría por su situación, solo lograría asimilar lo ocurrido, si la situación implica ayudar sería de manera indirecta."
SI,INESCRUPULOSO,,,"No compartiría el sufrimiento, tampoco me alegraría por su situación, solo lograría asimilar lo ocurrido, si la situación implica ayudar sería de manera indirecta."
SI,INESCRUPULOSO,,,Lo sentiría y trataría de ayudarle solo si es de él/ella dejarse ayudar.
SI,INESCRUPULOSO,,,"Pues yo digo que aunque sea mi enemigo debería ayudarlo, unque yo diría que necesito que el pase un poco de karma pero tampoco soy haci de vengativa haci que si lo ayudaría."
SI,INDIFERENCIA,,,"Yo no me sentiría feliz o complacido. Pero, por otra parte, tal vez me sentiría bien si fuese algo que se lo merecía. Aunque nunca me diera placer el sufrimiento de alguien más."
SI,INESCRUPULOSO,,,"Yo no me sentiría feliz o complacido. Pero, por otra parte, tal vez me sentiría bien si fuese algo que se lo merecía. Aunque nunca me diera placer el sufrimiento de alguien más."
SI,INDIFERENCIA,,,No lo puedo sentir como si fuera mi pero si sentiría compacion por el y que pues desiaria que lo que este pasando pues se termine su sufrimiento
SI,INESCRUPULOSO,,,No lo puedo sentir como si fuera mi pero si sentiría compacion por el y que pues desiaria que lo que este pasando pues se termine su sufrimiento
SI,INDIFERENCIA,,,No le deseo el mal a nadie pero ya en sentido así a mi pensar no kisiera saber d esa persona cambiar del tema
SI,INESCRUPULOSO,,,No le deseo el mal a nadie pero ya en sentido así a mi pensar no kisiera saber d esa persona cambiar del tema
SI,INDIFERENCIA,,,Dependiendo si mi enemigo es malo en tonces nesesita aprender de las consecuencias para que cambie algo de en su personalidad. Caso contrario el sufrimiento no se los desearía a nadie.
SI,INESCRUPULOSO,,,Dependiendo si mi enemigo es malo en tonces nesesita aprender de las consecuencias para que cambie algo de en su personalidad. Caso contrario el sufrimiento no se los desearía a nadie.
SI,INDIFERENCIA,,,"Respeto genera respeto, simplemente me mantendría al margen, pero si necesita mi ayuda lo apoyaría porque tampoco sería tan inhumano, a la final nunca sabes las vueltas que puede dar la vida, y en algún momento tendrás que necesitar de esa persona."
SI,INESCRUPULOSO,,,"Respeto genera respeto, simplemente me mantendría al margen, pero si necesita mi ayuda lo apoyaría porque tampoco sería tan inhumano, a la final nunca sabes las vueltas que puede dar la vida, y en algún momento tendrás que necesitar de esa persona."
SI,INDIFERENCIA,,,"Puede ser, pero influyen muchos factores ya que se puede concidera las circunstancia en la que ocurren las sircustancia es decir si se lo métrica o no, porque depues de todo sigue siendo humano"
SI,INESCRUPULOSO,,,"Puede ser, pero influyen muchos factores ya que se puede concidera las circunstancia en la que ocurren las sircustancia es decir si se lo métrica o no, porque depues de todo sigue siendo humano"
SI,INDIFERENCIA,,,"Pues la verdad, no lo sentiría como mío pero tampoco sería insensible, lo ayudaría para mostrarle que ante cualquier problema existe bondad y que se puede cambiar"
SI,INESCRUPULOSO,,,"Pues la verdad, no lo sentiría como mío pero tampoco sería insensible, lo ayudaría para mostrarle que ante cualquier problema existe bondad y que se puede cambiar"
SI,INDIFERENCIA,,,"Nadie puede sentir el sufrimiento de alguien más, por mas que intente ponerse en su lugar , ya que los sentimientos son diferentes en cada ser. Asi que no podria imaginarme como podría estar sintiendose, si necesita ayuda se la brindaría y sino tiene que ver conmigo,no me metería"
SI,INESCRUPULOSO,,,"Nadie puede sentir el sufrimiento de alguien más, por mas que intente ponerse en su lugar , ya que los sentimientos son diferentes en cada ser. Asi que no podria imaginarme como podría estar sintiendose, si necesita ayuda se la brindaría y sino tiene que ver conmigo,no me metería"
SI,INDIFERENCIA,,,"Es un tema muy delicado, prefiero no opinar"
SI,INDIFERENCIA,,,"Probablemente no lo sienta como mío, pero trataría de ser empática con él/ella, si se encuentra sufriendo por algo que puedo tener la solución en mis manos y lo puedo ayudar lo hago, si no, lamentablemente, me haría de lado."
SI,INESCRUPULOSO,,,"Probablemente no lo sienta como mío, pero trataría de ser empática con él/ella, si se encuentra sufriendo por algo que puedo tener la solución en mis manos y lo puedo ayudar lo hago, si no, lamentablemente, me haría de lado."
SI,INDIFERENCIA,,,"Creo que no hay que desearle el mal a nadie, así esa persona sea tu peor enemigo. No podría llegar a sentir su sufrimiento como mío pero aún así el poder de la empatía me haría sentir algo por lo que buscaría ayudarla."
SI,INESCRUPULOSO,,,"Creo que no hay que desearle el mal a nadie, así esa persona sea tu peor enemigo. No podría llegar a sentir su sufrimiento como mío pero aún así el poder de la empatía me haría sentir algo por lo que buscaría ayudarla."
SI,INDIFERENCIA,,,"Considero que ninguna, ya que considero que le sufrimiento de cada persona moldea y forja el carácter y la templanza  de cada persona ya que tendrá que tener el valor y coraje suficiente para sobrellevarlo y seguir adelante y con el tiempo superarlo "
SI,INESCRUPULOSO,,,"Considero que ninguna, ya que considero que le sufrimiento de cada persona moldea y forja el carácter y la templanza  de cada persona ya que tendrá que tener el valor y coraje suficiente para sobrellevarlo y seguir adelante y con el tiempo superarlo "
SI,INDIFERENCIA,,,Ignoro el tema
SI,INESCRUPULOSO,,,Ignoro el tema
SI,INDIFERENCIA,,,"Es claro que la respuesta que todos esperan es que no es bueno sentirse bien por el sufrimiento ajeno y más aún cuando se trata de un enemigo, es lo que se debe decir, sin embargo la realidad es que muchas personas si disfrutarían el sufrimiento de su peor enemigo."
SI,INESCRUPULOSO,,,"Es claro que la respuesta que todos esperan es que no es bueno sentirse bien por el sufrimiento ajeno y más aún cuando se trata de un enemigo, es lo que se debe decir, sin embargo la realidad es que muchas personas si disfrutarían el sufrimiento de su peor enemigo."
SI,INDIFERENCIA,,,"Muchos decimos que vengarnos ante nuestro peor enemigo nos va a satisfacer, pero cuando ya se cumplió la venganza y lo acabaste, la sensación de haber ganado dura poco, lo mejor es no recordarlo, y tan solo ignorarlo, para así no tener la mente ocupada en basuras."
SI,INESCRUPULOSO,,,"Muchos decimos que vengarnos ante nuestro peor enemigo nos va a satisfacer, pero cuando ya se cumplió la venganza y lo acabaste, la sensación de haber ganado dura poco, lo mejor es no recordarlo, y tan solo ignorarlo, para así no tener la mente ocupada en basuras."
SI,INDIFERENCIA,,,"No tengo enemigos, pero si ese fuera el caso, posiblemente ignoraría el tema, ya que por alguna razón fuerte se convirtió en mi enemigo."
SI,INESCRUPULOSO,,,"No tengo enemigos, pero si ese fuera el caso, posiblemente ignoraría el tema, ya que por alguna razón fuerte se convirtió en mi enemigo."
SI,INDIFERENCIA,,,Ignorar el tema
SI,INESCRUPULOSO,,,Ignorar el tema
SI,INDIFERENCIA,,,"ignoraría el tema, tal vez el aprenda algo de ese sufrimiento."
SI,INESCRUPULOSO,,,"ignoraría el tema, tal vez el aprenda algo de ese sufrimiento."
SI,INDIFERENCIA,,,"siendo este el caso, ayudaría a la persona que no es de mi agrado, pero si no puedo hacer nada ante la situación simplemente lo ignoraría."
SI,INESCRUPULOSO,,,"siendo este el caso, ayudaría a la persona que no es de mi agrado, pero si no puedo hacer nada ante la situación simplemente lo ignoraría."
SI,INDIFERENCIA,,,Eso depende de cada persona. En mi caso no le daría mucha importancia ya que no es mi vida y tampoco mi problema pero si se puede ayudar en algo se ayuda.
SI,EGOISMO,,,Eso depende de cada persona. En mi caso no le daría mucha importancia ya que no es mi vida y tampoco mi problema pero si se puede ayudar en algo se ayuda.
SI,INESCRUPULOSO,,,Eso depende de cada persona. En mi caso no le daría mucha importancia ya que no es mi vida y tampoco mi problema pero si se puede ayudar en algo se ayuda.
SI,INDIFERENCIA,,,Ignorar el tema por amor al prójimo aunque la otra persona no lo  vea así y no hacer más grande el problema
SI,INESCRUPULOSO,,,Ignorar el tema por amor al prójimo aunque la otra persona no lo  vea así y no hacer más grande el problema
SI,INDIFERENCIA,,,"hasta el momento no he experimentado esa situación, pero poniéndome en la situación no podría sentir su  sufrimiento como mio,pero prefiriera ignorarlo y intentar cambiar a un tema que sea de su agrado"
SI,INESCRUPULOSO,,,"hasta el momento no he experimentado esa situación, pero poniéndome en la situación no podría sentir su  sufrimiento como mio,pero prefiriera ignorarlo y intentar cambiar a un tema que sea de su agrado"
SI,INDIFERENCIA,,,"Depende del ""¿por qué sea mi peor enemigo?"""
SI,INESCRUPULOSO,,,"Depende del ""¿por qué sea mi peor enemigo?"""
SI,INDIFERENCIA,,,"No podría sentirlo como mío pero tampoco me alegraría por lo malo que le pase, lo único que se Esque existe el Karma y tal vez lo esté pagando por eso lamentablemente uno tiene que pensar muy bien antes de hacerle daño a otra persona "
SI,INESCRUPULOSO,,,"No podría sentirlo como mío pero tampoco me alegraría por lo malo que le pase, lo único que se Esque existe el Karma y tal vez lo esté pagando por eso lamentablemente uno tiene que pensar muy bien antes de hacerle daño a otra persona "
SI,INDIFERENCIA,,,"No podría sentir su dolor como mío, porque en la vida si obras bien te irá bien, tan solo podría desearle la mejor de las suerte y seguir mi camino pues es mejor evitar."
SI,INESCRUPULOSO,,,"No podría sentir su dolor como mío, porque en la vida si obras bien te irá bien, tan solo podría desearle la mejor de las suerte y seguir mi camino pues es mejor evitar."
SI,INDIFERENCIA,,,Soy una persona que no guarda rencor ni mucho menos desea el mal a alguien y en este caso dejaría pasar el tema ya que me encuentro en paz y son problemas ni sufrimiento que no me corresponden.
SI,INESCRUPULOSO,,,Soy una persona que no guarda rencor ni mucho menos desea el mal a alguien y en este caso dejaría pasar el tema ya que me encuentro en paz y son problemas ni sufrimiento que no me corresponden.
SI,INDIFERENCIA,,,"No sentiría su sufrimiento como mío,  pero si empatía y si puedo le daría toda mi ayuda porque me imagino que no todos harían lo mismo y pensar que aquella ayuda vendría de la persona menos esperada. Simplemente tener humildad ante cualquier situación."
SI,INESCRUPULOSO,,,"No sentiría su sufrimiento como mío,  pero si empatía y si puedo le daría toda mi ayuda porque me imagino que no todos harían lo mismo y pensar que aquella ayuda vendría de la persona menos esperada. Simplemente tener humildad ante cualquier situación."
SI,INDIFERENCIA,,,"Dejando de lado la parte ""curuchupa"", definitivamente no se haría esperar el regocijo ante el ""sufrimiento"" de mi peor enemigo, sin embargo, la cuestión es, qué se necesita para que yo considere a alguien mi enemigo, quizás una traición, un ataque físico, o algo peor."
SI,INESCRUPULOSO,,,"Dejando de lado la parte ""curuchupa"", definitivamente no se haría esperar el regocijo ante el ""sufrimiento"" de mi peor enemigo, sin embargo, la cuestión es, qué se necesita para que yo considere a alguien mi enemigo, quizás una traición, un ataque físico, o algo peor."
SI,INDIFERENCIA,,,Si es el sufrimiento de mi peor enemigo no podría sentirlo como mío porque si el o ella tiene ese nombre es porque se la gano lo llame asi  solamente observaría como el karma o dios o la vida misma castiga gente que hace mal a otras personas .Solamente tendría pena por el o ella. 
SI,INESCRUPULOSO,,,Si es el sufrimiento de mi peor enemigo no podría sentirlo como mío porque si el o ella tiene ese nombre es porque se la gano lo llame asi  solamente observaría como el karma o dios o la vida misma castiga gente que hace mal a otras personas .Solamente tendría pena por el o ella. 
SI,INDIFERENCIA,,,"Eso depende del tipo de persona! Ya que no todos pensamos iguales. Creo yo que dependiendo del daño al que se vea sujeto el enemigo de cualquier persona está gozaría aunque sea de manera mínima, los seres humanos somos muy directos al momento de expresar nuestros sentimientos.  "
SI,INESCRUPULOSO,,,"Eso depende del tipo de persona! Ya que no todos pensamos iguales. Creo yo que dependiendo del daño al que se vea sujeto el enemigo de cualquier persona está gozaría aunque sea de manera mínima, los seres humanos somos muy directos al momento de expresar nuestros sentimientos.  "
SI,INDIFERENCIA,,,"Considero que me mantendría al margen, aunque por un lado si me sentiría mal, porque de todas formas es un ser humano y le duele, pero por otro lado, no me creería capaz de ir y mostrar apoyo hacia esa persona cuando sé que esta de alguna u otra forma me hizo daño. "
SI,INESCRUPULOSO,,,"Considero que me mantendría al margen, aunque por un lado si me sentiría mal, porque de todas formas es un ser humano y le duele, pero por otro lado, no me creería capaz de ir y mostrar apoyo hacia esa persona cuando sé que esta de alguna u otra forma me hizo daño. "
SI,INDIFERENCIA,,,Buena pregunta! Vive y deja vivir.
SI,INESCRUPULOSO,,,Buena pregunta! Vive y deja vivir.
SI,INDIFERENCIA,,,"No lo sentiría tanto como sufrimiento mío, porque creo yo que cada persona tiene lo que se merece ya sea bueno o malo, si está persona esta sufriendo sólo trataría de no dar tanta importancia y sólo decir que su situación mejore."
SI,INESCRUPULOSO,,,"No lo sentiría tanto como sufrimiento mío, porque creo yo que cada persona tiene lo que se merece ya sea bueno o malo, si está persona esta sufriendo sólo trataría de no dar tanta importancia y sólo decir que su situación mejore."
SI,INDIFERENCIA,,,Sinceramente es una difícil  pregunta para los que no les  deseamos  el mal  ni al peor  enemigo. Pero  prefiero  ignorar el tema  el muy delicado para mi
SI,INESCRUPULOSO,,,Sinceramente es una difícil  pregunta para los que no les  deseamos  el mal  ni al peor  enemigo. Pero  prefiero  ignorar el tema  el muy delicado para mi
SI,INDIFERENCIA,,,"A mi parecer yo creo que cada persona debe pagar o sufrir lo que ha hecho, pero no me alegraría por el sufrimiento ajeno tan solo lo ignoraría y seguiría en mis cosas"
SI,EGOISMO,,,"A mi parecer yo creo que cada persona debe pagar o sufrir lo que ha hecho, pero no me alegraría por el sufrimiento ajeno tan solo lo ignoraría y seguiría en mis cosas"
SI,INESCRUPULOSO,,,"A mi parecer yo creo que cada persona debe pagar o sufrir lo que ha hecho, pero no me alegraría por el sufrimiento ajeno tan solo lo ignoraría y seguiría en mis cosas"
SI,INDIFERENCIA,,,"Si se gano la reputacion de ser ""MI PEOR ENEMIGO"" mucho daño nos hicimos mutuamente asi que me pareceria hipocrita sentir el dolor como mio. Y como la pregunta es ignorar mas no sentirse feliz por el dolor ajeno, entonces mi respuesta es: SI, YO IGNORARIA.5"
SI,INESCRUPULOSO,,,"Si se gano la reputacion de ser ""MI PEOR ENEMIGO"" mucho daño nos hicimos mutuamente asi que me pareceria hipocrita sentir el dolor como mio. Y como la pregunta es ignorar mas no sentirse feliz por el dolor ajeno, entonces mi respuesta es: SI, YO IGNORARIA.5"
SI,INDIFERENCIA,,,Esto varia de acuerdo al asunto primero me pondría en su lugar y establecería una oportunidad para ayudarlo pero si esta persona persiste en lo mismo cambiaria de tema.
SI,INESCRUPULOSO,,,Esto varia de acuerdo al asunto primero me pondría en su lugar y establecería una oportunidad para ayudarlo pero si esta persona persiste en lo mismo cambiaria de tema.
SI,INDIFERENCIA,,,"Prefiero cambiar de tema, pero tampoco me alegría del mal de otra persona! Ya que también es un tema que se basa en las circunstancias!"
SI,INESCRUPULOSO,,,"Prefiero cambiar de tema, pero tampoco me alegría del mal de otra persona! Ya que también es un tema que se basa en las circunstancias!"
SI,INDIFERENCIA,,,Lo ignoro y cambio de tema.
SI,INESCRUPULOSO,,,Lo ignoro y cambio de tema.
SI,INDIFERENCIA,,,"Un ""Peor enemigo"" es, odio, maltrato y rivalidad mutua. La pregunta no se trata de ayudar, es si me pusiera en su lugar o ignorarla. Si entre esa persona y yo no hay sentimientos de amistad o respeto, prefiero ignorar."
SI,INESCRUPULOSO,,,"Un ""Peor enemigo"" es, odio, maltrato y rivalidad mutua. La pregunta no se trata de ayudar, es si me pusiera en su lugar o ignorarla. Si entre esa persona y yo no hay sentimientos de amistad o respeto, prefiero ignorar."
SI,INDIFERENCIA,,,"En mi opinión ignoraría el tema ya que es algo que no resalta con importancia, a medida que vamos creciendo vamos madurando olvidamos rencores con las personas ya que es algo malo"
SI,INESCRUPULOSO,,,"En mi opinión ignoraría el tema ya que es algo que no resalta con importancia, a medida que vamos creciendo vamos madurando olvidamos rencores con las personas ya que es algo malo"
SI,INDIFERENCIA,,,Pues prefiero ignorar el tema ya que me pareceria un poco hipocrita de mi parte sentir el dolor como mio pero tampoco me pondria feliz de lo q le esta pasando porque al igual q yo puedo tener problemas asi sean familiares.
SI,INESCRUPULOSO,,,Pues prefiero ignorar el tema ya que me pareceria un poco hipocrita de mi parte sentir el dolor como mio pero tampoco me pondria feliz de lo q le esta pasando porque al igual q yo puedo tener problemas asi sean familiares.
